CDK5	1020	PLD2	5338	18625302	in vivo	physical interaction
EGFR	1956	ATXN2	6311	18602463	in vivo	physical interaction
RELA	5970	 NFKB1	4790	18215660	in vivo	physical interaction
RELA	5970	ACTN4	81	18215660	in vivo	physical interaction
 NFKB1	4790	ACTN4	81	18215660	in vivo	physical interaction
IL17RD	54756	EGFR	1956	18096367	in vivo	physical interaction
PPP1R12A	4659	YWHAB	7529	18094049	in vivo	physical interaction
SIAH2	6478	PLCE1	51196	17998205	in vivo	physical interaction
SHC1	6464	EGFR	1956	17956904	in vivo	physical interaction
SHC1	6464	PRKCD	5580	17956904	in vivo	physical interaction
EGFR	1956	PRKCD	5580	17956904	in vivo	physical interaction
ABI1	10006	CBL	867	17395426	in vivo	physical interaction
PLCG1	5335	SRC	6714	18594017	in vivo	physical interaction
ADRBK1	156	EGFR	1956	18463167	in vivo	physical interaction
INPPL1	3636	PPP2R3A	5523	19825976	in vivo	physical interaction
EGFR	1956	PPP2R3A	5523	19825976	in vivo	physical interaction
RAB5A	5868	RIN1	9610	19723633	in vivo	physical interaction
STAT3	6774	PIAS3	10401	19569236	in vivo	physical interaction
CAV1	857	CDH1	999	19641024	in vivo	physical interaction
ACTA2	59	SNRPD2	6633	19531499	in vivo	physical interaction
ACTA2	59	PIK3R1	5295	19531499	in vivo	physical interaction
ACTA2	59	EGF	1950	19531499	in vivo	physical interaction
ACTA2	59	ATP5C1	509	19531499	in vivo	physical interaction
ACTA2	59	ERRFI1	54206	19531499	in vivo	physical interaction
ACTA2	59	YWHAZ	287022	19531499	in vivo	physical interaction
ACTA2	59	MT-CO2	4513	19531499	in vivo	physical interaction
ACTA2	59	SOS2	6655	19531499	in vivo	physical interaction
ACTA2	59	EGFR	1956	19531499	in vivo	physical interaction
ACTA2	59	GRB2	2885	19531499	in vivo	physical interaction
ACTA2	59	CBL	867	19531499	in vivo	physical interaction
ACTA2	59	SHC1	6464	19531499	in vivo	physical interaction
ACTA2	59	SOS1	6654	19531499	in vivo	physical interaction
ACTA2	59	CBLB	868	19531499	in vivo	physical interaction
ACTA2	59	VAV2	7410	19531499	in vivo	physical interaction
ACTA2	59	PIK3R2	5296	19531499	in vivo	physical interaction
ACTA2	59	UBB	7314	19531499	in vivo	physical interaction
SNRPD2	6633	PIK3R1	5295	19531499	in vivo	physical interaction
SNRPD2	6633	EGF	1950	19531499	in vivo	physical interaction
SNRPD2	6633	ATP5C1	509	19531499	in vivo	physical interaction
SNRPD2	6633	ERRFI1	54206	19531499	in vivo	physical interaction
SNRPD2	6633	YWHAZ	287022	19531499	in vivo	physical interaction
SNRPD2	6633	MT-CO2	4513	19531499	in vivo	physical interaction
SNRPD2	6633	SOS2	6655	19531499	in vivo	physical interaction
SNRPD2	6633	EGFR	1956	19531499	in vivo	physical interaction
SNRPD2	6633	GRB2	2885	19531499	in vivo	physical interaction
SNRPD2	6633	CBL	867	19531499	in vivo	physical interaction
SNRPD2	6633	SHC1	6464	19531499	in vivo	physical interaction
SNRPD2	6633	SOS1	6654	19531499	in vivo	physical interaction
SNRPD2	6633	CBLB	868	19531499	in vivo	physical interaction
SNRPD2	6633	VAV2	7410	19531499	in vivo	physical interaction
SNRPD2	6633	PIK3R2	5296	19531499	in vivo	physical interaction
SNRPD2	6633	UBB	7314	19531499	in vivo	physical interaction
PIK3R1	5295	EGF	1950	19531499	in vivo	physical interaction
PIK3R1	5295	ATP5C1	509	19531499	in vivo	physical interaction
PIK3R1	5295	ERRFI1	54206	19531499	in vivo	physical interaction
PIK3R1	5295	YWHAZ	287022	19531499	in vivo	physical interaction
PIK3R1	5295	MT-CO2	4513	19531499	in vivo	physical interaction
PIK3R1	5295	SOS2	6655	19531499	in vivo	physical interaction
PIK3R1	5295	EGFR	1956	19531499	in vivo	physical interaction
PIK3R1	5295	GRB2	2885	19531499	in vivo	physical interaction
PIK3R1	5295	CBL	867	19531499	in vivo	physical interaction
PIK3R1	5295	SHC1	6464	19531499	in vivo	physical interaction
PIK3R1	5295	SOS1	6654	19531499	in vivo	physical interaction
PIK3R1	5295	CBLB	868	19531499	in vivo	physical interaction
PIK3R1	5295	VAV2	7410	19531499	in vivo	physical interaction
PIK3R1	5295	PIK3R2	5296	19531499	in vivo	physical interaction
PIK3R1	5295	UBB	7314	19531499	in vivo	physical interaction
EGF	1950	ATP5C1	509	19531499	in vivo	physical interaction
EGF	1950	ERRFI1	54206	19531499	in vivo	physical interaction
EGF	1950	YWHAZ	287022	19531499	in vivo	physical interaction
EGF	1950	MT-CO2	4513	19531499	in vivo	physical interaction
EGF	1950	SOS2	6655	19531499	in vivo	physical interaction
EGF	1950	EGFR	1956	19531499	in vivo	physical interaction
EGF	1950	GRB2	2885	19531499	in vivo	physical interaction
EGF	1950	CBL	867	19531499	in vivo	physical interaction
EGF	1950	SHC1	6464	19531499	in vivo	physical interaction
EGF	1950	SOS1	6654	19531499	in vivo	physical interaction
EGF	1950	CBLB	868	19531499	in vivo	physical interaction
EGF	1950	VAV2	7410	19531499	in vivo	physical interaction
EGF	1950	PIK3R2	5296	19531499	in vivo	physical interaction
EGF	1950	UBB	7314	19531499	in vivo	physical interaction
ATP5C1	509	ERRFI1	54206	19531499	in vivo	physical interaction
ATP5C1	509	YWHAZ	287022	19531499	in vivo	physical interaction
ATP5C1	509	MT-CO2	4513	19531499	in vivo	physical interaction
ATP5C1	509	SOS2	6655	19531499	in vivo	physical interaction
ATP5C1	509	EGFR	1956	19531499	in vivo	physical interaction
ATP5C1	509	GRB2	2885	19531499	in vivo	physical interaction
ATP5C1	509	CBL	867	19531499	in vivo	physical interaction
ATP5C1	509	SHC1	6464	19531499	in vivo	physical interaction
ATP5C1	509	SOS1	6654	19531499	in vivo	physical interaction
ATP5C1	509	CBLB	868	19531499	in vivo	physical interaction
ATP5C1	509	VAV2	7410	19531499	in vivo	physical interaction
ATP5C1	509	PIK3R2	5296	19531499	in vivo	physical interaction
ATP5C1	509	UBB	7314	19531499	in vivo	physical interaction
ERRFI1	54206	YWHAZ	287022	19531499	in vivo	physical interaction
ERRFI1	54206	MT-CO2	4513	19531499	in vivo	physical interaction
ERRFI1	54206	SOS2	6655	19531499	in vivo	physical interaction
ERRFI1	54206	EGFR	1956	19531499	in vivo	physical interaction
ERRFI1	54206	GRB2	2885	19531499	in vivo	physical interaction
ERRFI1	54206	CBL	867	19531499	in vivo	physical interaction
ERRFI1	54206	SHC1	6464	19531499	in vivo	physical interaction
ERRFI1	54206	SOS1	6654	19531499	in vivo	physical interaction
ERRFI1	54206	CBLB	868	19531499	in vivo	physical interaction
ERRFI1	54206	VAV2	7410	19531499	in vivo	physical interaction
ERRFI1	54206	PIK3R2	5296	19531499	in vivo	physical interaction
ERRFI1	54206	UBB	7314	19531499	in vivo	physical interaction
YWHAZ	287022	MT-CO2	4513	19531499	in vivo	physical interaction
YWHAZ	287022	SOS2	6655	19531499	in vivo	physical interaction
YWHAZ	287022	EGFR	1956	19531499	in vivo	physical interaction
YWHAZ	287022	GRB2	2885	19531499	in vivo	physical interaction
YWHAZ	287022	CBL	867	19531499	in vivo	physical interaction
YWHAZ	287022	SHC1	6464	19531499	in vivo	physical interaction
YWHAZ	287022	SOS1	6654	19531499	in vivo	physical interaction
YWHAZ	287022	CBLB	868	19531499	in vivo	physical interaction
YWHAZ	287022	VAV2	7410	19531499	in vivo	physical interaction
YWHAZ	287022	PIK3R2	5296	19531499	in vivo	physical interaction
YWHAZ	287022	UBB	7314	19531499	in vivo	physical interaction
MT-CO2	4513	SOS2	6655	19531499	in vivo	physical interaction
MT-CO2	4513	EGFR	1956	19531499	in vivo	physical interaction
MT-CO2	4513	GRB2	2885	19531499	in vivo	physical interaction
MT-CO2	4513	CBL	867	19531499	in vivo	physical interaction
MT-CO2	4513	SHC1	6464	19531499	in vivo	physical interaction
MT-CO2	4513	SOS1	6654	19531499	in vivo	physical interaction
MT-CO2	4513	CBLB	868	19531499	in vivo	physical interaction
MT-CO2	4513	VAV2	7410	19531499	in vivo	physical interaction
MT-CO2	4513	PIK3R2	5296	19531499	in vivo	physical interaction
MT-CO2	4513	UBB	7314	19531499	in vivo	physical interaction
SOS2	6655	EGFR	1956	19531499	in vivo	physical interaction
SOS2	6655	GRB2	2885	19531499	in vivo	physical interaction
SOS2	6655	CBL	867	19531499	in vivo	physical interaction
SOS2	6655	SHC1	6464	19531499	in vivo	physical interaction
SOS2	6655	SOS1	6654	19531499	in vivo	physical interaction
SOS2	6655	CBLB	868	19531499	in vivo	physical interaction
SOS2	6655	VAV2	7410	19531499	in vivo	physical interaction
SOS2	6655	PIK3R2	5296	19531499	in vivo	physical interaction
SOS2	6655	UBB	7314	19531499	in vivo	physical interaction
EGFR	1956	GRB2	2885	19531499	in vivo	physical interaction
EGFR	1956	CBL	867	19531499	in vivo	physical interaction
EGFR	1956	SHC1	6464	19531499	in vivo	physical interaction
EGFR	1956	SOS1	6654	19531499	in vivo	physical interaction
EGFR	1956	CBLB	868	19531499	in vivo	physical interaction
EGFR	1956	VAV2	7410	19531499	in vivo	physical interaction
EGFR	1956	PIK3R2	5296	19531499	in vivo	physical interaction
EGFR	1956	UBB	7314	19531499	in vivo	physical interaction
GRB2	2885	CBL	867	19531499	in vivo	physical interaction
GRB2	2885	SHC1	6464	19531499	in vivo	physical interaction
GRB2	2885	SOS1	6654	19531499	in vivo	physical interaction
GRB2	2885	CBLB	868	19531499	in vivo	physical interaction
GRB2	2885	VAV2	7410	19531499	in vivo	physical interaction
GRB2	2885	PIK3R2	5296	19531499	in vivo	physical interaction
GRB2	2885	UBB	7314	19531499	in vivo	physical interaction
CBL	867	SHC1	6464	19531499	in vivo	physical interaction
CBL	867	SOS1	6654	19531499	in vivo	physical interaction
CBL	867	CBLB	868	19531499	in vivo	physical interaction
CBL	867	VAV2	7410	19531499	in vivo	physical interaction
CBL	867	PIK3R2	5296	19531499	in vivo	physical interaction
CBL	867	UBB	7314	19531499	in vivo	physical interaction
SHC1	6464	SOS1	6654	19531499	in vivo	physical interaction
SHC1	6464	CBLB	868	19531499	in vivo	physical interaction
SHC1	6464	VAV2	7410	19531499	in vivo	physical interaction
SHC1	6464	PIK3R2	5296	19531499	in vivo	physical interaction
SHC1	6464	UBB	7314	19531499	in vivo	physical interaction
SOS1	6654	CBLB	868	19531499	in vivo	physical interaction
SOS1	6654	VAV2	7410	19531499	in vivo	physical interaction
SOS1	6654	PIK3R2	5296	19531499	in vivo	physical interaction
SOS1	6654	UBB	7314	19531499	in vivo	physical interaction
CBLB	868	VAV2	7410	19531499	in vivo	physical interaction
CBLB	868	PIK3R2	5296	19531499	in vivo	physical interaction
CBLB	868	UBB	7314	19531499	in vivo	physical interaction
VAV2	7410	PIK3R2	5296	19531499	in vivo	physical interaction
VAV2	7410	UBB	7314	19531499	in vivo	physical interaction
PIK3R2	5296	UBB	7314	19531499	in vivo	physical interaction
NFKB1	4790	RELA	5970	20110362	in vivo	physical interaction
TNK2	10188	NEDD4	4734	20086093	in vivo	physical interaction
EGFR	1956	STAT3	6774	20032199	in vivo	physical interaction
FRS3	10817	MAPK1	5594	15485655	in vivo	physical interaction
PTPN11	5781	ANXA2	302	17395158	in vivo	physical interaction
HSPA4	3308	PTPN11	5781	17395158	in vivo	physical interaction
PTK2	5747	NCOA3	8202	20159552	in vivo	physical interaction
PAK1	5058	NCOA3	8202	20159552	in vivo	physical interaction
CAV1	857	SRC	6714	19625610	in vivo	physical interaction
CAV1	857	EGFR	1956	19625610	in vivo	physical interaction
CAV1	857	PTK2	5747	19625610	in vivo	physical interaction
SRC	6714	EGFR	1956	19625610	in vivo	physical interaction
SRC	6714	PTK2	5747	19625610	in vivo	physical interaction
EGFR	1956	PTK2	5747	19625610	in vivo	physical interaction
GAB1	2549	PXN	5829	14665621	in vivo	physical interaction
GAB1	2549	PXN	5829	14665621	in vivo	physical interaction
GAB1	2549	PTPN11	5781	14665621	in vivo	physical interaction
PXN	5829	PTPN11	5781	14665621	in vivo	physical interaction
PTK6	5753	PXN	5829	15572663;15572663	in vivo;in vitro	physical interaction
STAMBP	10617	EGFR	1956	15314065	in vivo	physical interaction
RICTOR	253260	PRKCZ	5590	20978191	in vivo	physical interaction
PLCG1	5335	RAC1	5879	19264842;19264842	in vivo;in vitro	physical interaction
RALGDS	5900	RAP1A	5906	10022812	in vivo	physical interaction
PLD1	5337	RALA	5898	10611224	in vivo	physical interaction
PLD1	5337	PLD2	5338	10611224	in vivo	physical interaction
RALA	5898	PLD2	5338	10611224	in vivo	physical interaction
EGFR	1956	ERBB2	2064	10233167	in vivo	physical interaction
MAPK7	5598	PRKCZ	5590	11158308	in vivo	physical interaction
RAF1	5894	BRAF	673	1971006	in vivo	physical interaction
HRAS	3265	PLCE1	51196	11022048	in vivo	physical interaction
GRB2	2885	MAP4K1	11184	9346925	in vivo	physical interaction
IQGAP1	8826	BRAF	673	17563371	in vitro	physical interaction
BRAF	673	KRAS	3845	19223544	in vitro	physical interaction
PLCE1	51196	RAP1A	5906	12444546	in vitro	physical interaction
PAK1	5058	EGFR	1956	12522133	in vivo	physical interaction
PAK1	5058	GRB2	2885	12522133	in vivo	physical interaction
WNT1	7471	LRP5	4041	11336703	in vivo	physical interaction
AXIN1	8312	LRP5	4041	11336703	in vivo	physical interaction
LRP6	4040	WNT3A	89780	12897152	in vivo	physical interaction
WNT1	7471	LRP6	4040	11029007	in vivo	physical interaction
FZD1	8321	WNT3A	89780	10557084	in vivo	physical interaction
WNT5A	7474	ROR2	4920	12839624	in vivo	physical interaction
WNT1	7471	FZD1	8321	10557084	in vivo	physical interaction
ROR2	4920	FZD2	2535	12839624	in vivo	physical interaction
WNT4	54361	SFRP2	6423	9853965	in vivo	physical interaction
DVL2	1856	AXIN1	8312	10329628	in vivo	physical interaction
LRP6	4040	FZD8	8325	11448771	in vitro	physical interaction
AXIN1	8312	GSK3B	2932	9501208	in vivo	physical interaction
LRP6	4040	AXIN1	8312	12897152	in vivo	physical interaction
FRAT1	10023	DVL1	1855	10428961	in vivo	physical interaction
FRAT1	10023	AXIN1	8312	10428961	in vivo	physical interaction
FRAT1	10023	DVL1	1855	10428961	in vivo	physical interaction
FRAT1	10023	GSK3B	2932	10428961	in vivo	physical interaction
AXIN1	8312	DVL1	1855	10428961	in vivo	physical interaction
AXIN1	8312	GSK3B	2932	10428961	in vivo	physical interaction
DVL1	1855	GSK3B	2932	10428961	in vivo	physical interaction
CSNK1A1	1452	AXIN1	8312	11955436	in vivo	physical interaction
DVL2	1856	ARRB2	409	12958364	in vivo	physical interaction
DVL2	1856	FZD4	8322	12958364	in vivo	physical interaction
ARRB2	409	FZD4	8322	12958364	in vivo	physical interaction
PRKCA	5578	DVL2	1856	12958364	in vivo	physical interaction
PRKCB	5579	DVL2	1856	12958364	in vivo	physical interaction
PRKCG	5582	DVL2	1856	12958364	in vivo	physical interaction
CTNNB1	1499	BCL9	607	15371335	in vivo	physical interaction
GSK3B	2932	APC	324	8638126	in vivo	physical interaction
GSK3B	2932	CTNNB1	1499	8638126	in vivo	physical interaction
APC	324	CTNNB1	1499	8638126	in vivo	physical interaction
ROR2	4920	FZD5	7855	12839624	in vivo	physical interaction
DKK1	22943	LRP6	4040	11448771	in vitro	physical interaction
DKK1	22943	LRP5	4041	11448771	in vitro	physical interaction
WNT2	7472	FZD1	8321	10557084	in vivo	physical interaction
DAB2	1601	DVL3	1857	12805222	in vivo	physical interaction
AXIN1	8312	APC	324	10228155	in vivo	physical interaction
DAB2	1601	AXIN1	8312	12805222	in vivo	physical interaction
BTRC	8945	AXIN1	8312	10228155	in vivo	physical interaction
BTRC	8945	GSK3B	2932	10228155	in vivo	physical interaction
BTRC	8945	APC	324	10228155	in vivo	physical interaction
AXIN1	8312	GSK3B	2932	10228155	in vivo	physical interaction
AXIN1	8312	APC	324	10228155	in vivo	physical interaction
GSK3B	2932	APC	324	10228155	in vivo	physical interaction
DVL3	1857	AXIN1	8312	12805222	in vivo	physical interaction
DAB2	1601	DVL3	1857	12805222	in vivo	physical interaction
DAB2	1601	AXIN1	8312	12805222	in vivo	physical interaction
DVL3	1857	AXIN1	8312	12805222	in vivo	physical interaction
BTRC	8945	CTNNB1	1499	10228155	in vivo	physical interaction
BTRC	8945	AXIN1	8312	10228155	in vivo	physical interaction
CTNNB1	1499	AXIN1	8312	10228155	in vivo	physical interaction
CTBP1	1487	TCF7L2	6934	12711682	in vitro	physical interaction
CTNNB1	1499	TCF3	6929	9488439	in vivo	physical interaction
CTNNB1	1499	TCF4	6934	9488439	in vivo	physical interaction
GSK3B	2932	AKT1	207	11278246	in vivo	physical interaction
GSK3B	2932	AXIN1	8312	11278246	in vivo	physical interaction
AKT1	207	AXIN1	8312	11278246	in vivo	physical interaction
AXIN1	8312	DVL1	1855	11278246	in vivo	physical interaction
LRP5	4041	FZD8	8325	11448771	in vitro	physical interaction
GSK3B	2932	FRAT2	23401	15073180	in vivo	physical interaction
DVL2	1856	RHOA	387	12533515	in vivo	physical interaction
RHOA	387	DAAM1	23002	11779461	in vitro	physical interaction
LEF1	51176	NLK	51701	12556497	in vivo	physical interaction
TCF4	6934	NLK	51701	12556497	in vivo	physical interaction
CTNNB1	1499	NLK	51701	12556497	in vivo	physical interaction
CTNNB1	1499	LEF1	51176	12556497	in vivo	physical interaction
NLK	51701	LEF1	51176	12556497	in vivo	physical interaction
CTNNB1	1499	APC	324	8628279	in vivo	physical interaction
AXIN1	8312	CTNNB1	1499	9501208	in vivo	physical interaction
CTNNB1	1499	LEF1	51176	9065403	in vivo	physical interaction
WNT2	7472	FZD9	8326	19038973	in vivo	physical interaction
MAP2K4	4216	AXIN1	8312	15262978	in vivo	physical interaction
DVL1	1855	RAC1	5879	12533515	in vivo	physical interaction
DVL2	1856	RAC1	5879	12533515	in vivo	physical interaction
CSNK1E	1454	DVL1	1855	14966280	in vivo	physical interaction
PIN1	5300	CTNNB1	1499	11533658	in vivo	physical interaction
PPP2CA	5515	AXIN1	8312	10644691	in vivo	physical interaction
ARRB1	408	DVL2	1856	11742073	in vivo	physical interaction
ARRB1	408	DVL1	1855	11742073	in vivo	physical interaction
AXIN2	8313	APC	324	9554852	in vivo	physical interaction
AXIN2	8313	GSK3B	2932	9554852	in vivo	physical interaction
AXIN2	8313	CTNNB1	1499	9554852	in vivo	physical interaction
LRP6	4040	FZD1	8321	14739301	in vivo	physical interaction
WNT7A	7476	FZD5	7855	18567805	in vivo	physical interaction
CTBP2	1488	TCF4	6934	12711682	in vivo	physical interaction
FZD1	8321	WNT3	7473	10557084	in vivo	physical interaction
BCL9	607	TCF4	6934	11955446	in vivo	physical interaction
BCL9	607	CTNNB1	1499	11955446	in vivo	physical interaction
TCF4	6934	CTNNB1	1499	11955446	in vivo	physical interaction
GSK3B	2932	CTNNB1	1499	9501208;9501208	in vivo;in vitro	physical interaction
GSK3B	2932	AXIN1	8312	9501208;9501208	in vivo;in vitro	physical interaction
CTNNB1	1499	AXIN1	8312	9501208;9501208	in vivo;in vitro	physical interaction
SOX1	6656	CTNNB1	1499	15110721	in vivo	physical interaction
WNT4	54361	FZD6	8323	15265686	in vivo	physical interaction
GSK3B	2932	APC	324	10228155	in vivo	physical interaction
GSK3B	2932	AXIN1	8312	10228155	in vivo	physical interaction
APC	324	AXIN1	8312	10228155	in vivo	physical interaction
LRP1	4035	FZD1	8321	14739301	in vivo	physical interaction
CDH1	999	CTNNB1	1499	10085258	in vivo	physical interaction
JUP	3728	APC	324	8628279	in vivo	physical interaction
JUP	3728	CTNNB1	1499	8628279	in vivo	physical interaction
APC	324	CTNNB1	1499	8628279	in vivo	physical interaction
SFRP1	6422	WNT1	7471	10523516	in vivo	physical interaction
WNT4	54361	SFRP1	6422	11287180	in vivo	physical interaction
DIXDC1	85458	AXIN1	8312	15262978	in vivo	physical interaction
DIXDC1	85458	DVL2	1856	15262978	in vivo	physical interaction
DIXDC1	85458	MAP2K4	4216	15262978	in vivo	physical interaction
RAC1	5879	DVL2	1856	15262978	in vivo	physical interaction
RAC1	5879	DIXDC1	85458	15262978	in vivo	physical interaction
DVL2	1856	DIXDC1	85458	15262978	in vivo	physical interaction
PPARG	5468	SETDB1	9869	17952062	in vivo	physical interaction
PPARG	5468	NLK	51701	17952062	in vivo	physical interaction
PPARG	5468	CHD7	55636	17952062	in vivo	physical interaction
SETDB1	9869	NLK	51701	17952062	in vivo	physical interaction
SETDB1	9869	CHD7	55636	17952062	in vivo	physical interaction
NLK	51701	CHD7	55636	17952062	in vivo	physical interaction
GCKR	2646	ARHGEF4	50649	16914735	in vivo	physical interaction
GCKR	2646	DVL1	1855	16914735	in vivo	physical interaction
GCKR	2646	GSK3B	2932	16914735	in vivo	physical interaction
GCKR	2646	AKT1	207	16914735	in vivo	physical interaction
ARHGEF4	50649	DVL1	1855	16914735	in vivo	physical interaction
ARHGEF4	50649	GSK3B	2932	16914735	in vivo	physical interaction
ARHGEF4	50649	AKT1	207	16914735	in vivo	physical interaction
DVL1	1855	GSK3B	2932	16914735	in vivo	physical interaction
DVL1	1855	AKT1	207	16914735	in vivo	physical interaction
GSK3B	2932	AKT1	207	16914735	in vivo	physical interaction
WNT1	7471	ROR2	4920	18762249	in vivo	physical interaction
WNT3A	89780	ROR2	6095	18762249	in vivo	physical interaction
LRP6	4040	WNT5A	7474	19056682	in vivo	physical interaction
WNT3	7473	ROR1	4919	15388793	in vivo	physical interaction
WNT3	7473	ROR2	4920	15388793	in vivo	physical interaction
WNT3A	89780	ROR2	4920	15388793	in vivo	physical interaction
WNT4	54361	ROR2	4920	15388793	in vivo	physical interaction
WNT2	7472	ROR2	4920	15388793	in vivo	physical interaction
WNT5B	81029	ROR2	4920	15388793	in vivo	physical interaction
WNT6	7475	ROR2	4920	15388793	in vivo	physical interaction
WNT7A	7476	ROR2	4920	15388793	in vivo	physical interaction
ROR1	4919	WNT5A	7474	18287027	in vitro	physical interaction
WNT5A	7474	FZD3	7976	17804197	in vivo	physical interaction
WNT5A	7474	FZD2	2535	19910923	in vivo	physical interaction
WNT3A	89780	FZD2	2535	19910923	in vivo	physical interaction
PPP1CA	5499	PPP1R1B	84152	19651774	in vivo	physical interaction
SFRP1	6422	WNT5A	7474	19300477	in vivo	physical interaction
AXIN1	8312	CSNK1A1	1452	19244247	in vivo	physical interaction
AXIN1	8312	CTNNB1	1499	19244247	in vivo	physical interaction
CSNK1A1	1452	CTNNB1	1499	19244247	in vivo	physical interaction
WNT3A	89780	FZD5	7855	17117926	in vitro	physical interaction
NFATC2	4773	CSNK1A1	1452	16880514	in vivo	physical interaction
WNT2	7472	FZD3	7976	19038973	in vivo	physical interaction
WNT3A	89780	SFRP2	6423	17462603	in vitro	physical interaction
WNT3A	89780	FRZB	2487	17462603	in vitro	physical interaction
WNT3A	89780	SFRP1	6422	17462603	in vitro	physical interaction
WNT5A	7474	SFRP2	6423	17462603	in vitro	physical interaction
CDH2	1000	CTNNB1	1499	8120095	in vivo	physical interaction
CTNNB1	1499	JUP	3728	8120095	in vivo	physical interaction
CTNNB1	1499	CDH2	1000	8120095	in vivo	physical interaction
JUP	3728	CDH2	1000	8120095	in vivo	physical interaction
FZD7	8324	WNT3	7473	18313787	in vivo	physical interaction
RYK	6259	WNT1	7471	15454084	in vivo	physical interaction
WNT3A	89780	RYK	6259	15454084	in vivo	physical interaction
WNT1	7471	FZD8	8325	15454084	in vivo	physical interaction
WNT1	7471	RYK	6259	15454084	in vivo	physical interaction
WNT1	7471	FZD8	8325	15454084	in vivo	physical interaction
RYK	6259	FZD8	8325	15454084	in vivo	physical interaction
WNT1	7471	SFRP1	6422	10347172	in vivo	physical interaction
WNT1	7471	WNT2	7472	10347172	in vivo	physical interaction
SFRP1	6422	WNT2	7472	10347172	in vivo	physical interaction
SFRP1	6422	FZD6	8323	10347172	in vivo	physical interaction
CCND1	595	CTNNB1	1499	17208333	in vivo	physical interaction
CDK6	1021	CTNNB1	1499	17208333	in vivo	physical interaction
ILK	3611	GSK3B	2932	16799642	in vivo	physical interaction
ILK	3611	APC	324	16799642	in vivo	physical interaction
GSK3B	2932	APC	324	16799642	in vivo	physical interaction
DVL1	1855	SMAD1	4086	16621789	in vivo	physical interaction
RSPO1	284654	WNT1	7471	17976036	in vivo	physical interaction
RSPO2	340419	WNT1	7471	17976036	in vivo	physical interaction
RSPO3	84870	WNT1	7471	17976036	in vivo	physical interaction
RSPO3	84870	FZD8	8325	17976036	in vivo	physical interaction
RSPO3	84870	LRP6	4040	17976036	in vivo	physical interaction
RSPO1	284654	LRP6	4040	17976036	in vivo	physical interaction
RSPO1	284654	FZD8	8325	17976036	in vivo	physical interaction
RSPO1	284654	KREMEN1	83999	17804805	in vivo	physical interaction
LRP5	4041	FRAT1	10023	15699046	in vivo	physical interaction
WIF1	11197	WNT4	54361	19755491	in vivo	physical interaction
WIF1	11197	WNT3A	89780	19755491	in vivo	physical interaction
WIF1	11197	WNT5B	81029	19755491	in vivo	physical interaction
WIF1	11197	WNT5A	7474	19755491	in vivo	physical interaction
WIF1	11197	WNT9A	7483	19755491	in vivo	physical interaction
WIF1	11197	WNT7A	7476	19755491	in vivo	physical interaction
WIF1	11197	WNT11	7481	19755491	in vivo	physical interaction
WNT4	54361	WNT3A	89780	19755491	in vivo	physical interaction
WNT4	54361	WNT5B	81029	19755491	in vivo	physical interaction
WNT4	54361	WNT5A	7474	19755491	in vivo	physical interaction
WNT4	54361	WNT9A	7483	19755491	in vivo	physical interaction
WNT4	54361	WNT7A	7476	19755491	in vivo	physical interaction
WNT4	54361	WNT11	7481	19755491	in vivo	physical interaction
WNT3A	89780	WNT5B	81029	19755491	in vivo	physical interaction
WNT3A	89780	WNT5A	7474	19755491	in vivo	physical interaction
WNT3A	89780	WNT9A	7483	19755491	in vivo	physical interaction
WNT3A	89780	WNT7A	7476	19755491	in vivo	physical interaction
WNT3A	89780	WNT11	7481	19755491	in vivo	physical interaction
WNT5B	81029	WNT5A	7474	19755491	in vivo	physical interaction
WNT5B	81029	WNT9A	7483	19755491	in vivo	physical interaction
WNT5B	81029	WNT7A	7476	19755491	in vivo	physical interaction
WNT5B	81029	WNT11	7481	19755491	in vivo	physical interaction
WNT5A	7474	WNT9A	7483	19755491	in vivo	physical interaction
WNT5A	7474	WNT7A	7476	19755491	in vivo	physical interaction
WNT5A	7474	WNT11	7481	19755491	in vivo	physical interaction
WNT9A	7483	WNT7A	7476	19755491	in vivo	physical interaction
WNT9A	7483	WNT11	7481	19755491	in vivo	physical interaction
WNT7A	7476	WNT11	7481	19755491	in vivo	physical interaction
GPC3	2719	WNT5A	7474	14610063	in vivo	physical interaction
WNT7A	7476	FZD7	8324	19497282	in vivo	physical interaction
WNT7A	7476	FZD10	11211	18567805	in vitro	physical interaction
WNT7A	7476	FZD5	7855	18567805	in vitro	physical interaction
FZD10	11211	FZD5	7855	18567805	in vitro	physical interaction
WNT7A	7476	FZD10	11211	18567805	in vitro	physical interaction
WNT7A	7476	SFRP4	6424	18567805	in vivo	physical interaction
WIF1	11197	WNT4	54361	15555925	in vivo	physical interaction
KL	9365	WNT3	7473	17690294	in vivo	physical interaction
KL	9365	WNT1	7471	17690294	in vivo	physical interaction
KL	9365	WNT4	54361	17690294	in vivo	physical interaction
KL	9365	WNT5A	7474	17690294	in vivo	physical interaction
APC	324	CHRNA7	1139	17507554	in vivo	physical interaction
WNT7A	7476	FZD9	8326	15705594	in vitro	physical interaction
WNT7B	7477	FZD1	8321	15923619	in vivo	physical interaction
WNT7B	7477	FZD4	8322	15923619	in vivo	physical interaction
WNT7B	7477	FZD10	11211	15923619	in vivo	physical interaction
WNT5A	7474	FRZB	2487	9326585	in vivo	physical interaction
WNT3A	89780	FZD8	8325	20093360	in vitro	physical interaction
