Q13315	P04637	0	1	9733515;9733514	IMP;IDA	p53regulationpathway
P37840	Q14738	1	1	16030137	IDA;IOS	alphasynuclein_pathway
Q16539	P04637	0	1	10581258;11283254;11078726	IMP;IDA;IPI	p53regulationpathway
P45983	P04637	0	1	10581258;11283254;11078726	IMP;IDA;IPI	p53regulationpathway
P45984	P04637	0	1	10581258;11283254;11078726	IMP;IDA;IPI	p53regulationpathway
P34947	P37840	1	1	10852916	NIL	alphasynuclein_pathway
P49841	P04637	0	1	14744935	IMP;IDA;IPI	p53regulationpathway
P68400	P37840	1	1	14645218	NIL	alphasynuclein_pathway
P49674	P04637	0	1	10734067;10606744	IMP;IDA	p53regulationpathway
Q9HCP0	P04637	0	1	10734067;10606744	IMP;IDA	p53regulationpathway
P48729	P04637	0	1	10734067;10606744	IMP;IDA	p53regulationpathway
Q9Y6M4	P04637	0	1	10734067;10606744	IMP;IDA	p53regulationpathway
P48730	P04637	0	1	10734067;10606744	IMP;IDA	p53regulationpathway
P78368	P04637	0	1	10734067;10606744	IMP;IDA	p53regulationpathway
Q16539	P22932	0	1	10748061;12110588;12032135	IMP;IDA	retinoic_acid_pathway
P16591	P18031	1	1	15226396	IDA	ptp1bpathway
P09769	Q9H1D0	1	1		NIL	ptp1bpathway
P07948	Q9H1D0	1	1		NIL	ptp1bpathway
P06239	Q9H1D0	1	1		NIL	ptp1bpathway
P07947	Q9H1D0	1	1		NIL	ptp1bpathway
P51451	Q9H1D0	1	1		NIL	ptp1bpathway
P08631	Q9H1D0	1	1		NIL	ptp1bpathway
P12931	Q9H1D0	1	1		NIL	ptp1bpathway
P06241	Q9H1D0	1	1		NIL	ptp1bpathway
P19174	P00519	1	1	12652307	IMP	pdgfrbpathway
Q05513	P45983	1	1	17646398;18667433	IMP	wnt_noncanonical_pathway
Q05513	P45984	1	1	17646398;18667433	IMP	wnt_noncanonical_pathway
Q05513	P53779	1	1	17646398;18667433	IMP	wnt_noncanonical_pathway
P41279	Q02750	1	1	8631303	IDA;IOS	tcrraspathway
P05771	P15056	1	1	1386920;12917261	IMP;IOS	tcrraspathway
P45985	P45983	1	1	11562357	IMP	nephrin_neph1_pathway
P45985	P45984	1	1	11562357	IMP	nephrin_neph1_pathway
P45985	P53779	1	1	11562357	IMP	nephrin_neph1_pathway
Q02750	P28482	1	1	9765155	NIL	pi3kcibpathway
O14965	Q9GZM8	0	1	17545617;17060449;15687499	IEP;IMP;IDA	aurora_a_pathway
O14965	Q9Y6A5	0	1	17545617;17060449;15687499	IEP;IMP;IDA	aurora_a_pathway
Q9NWT8	O14965	0	1	17452972;17125467	IPI	aurora_a_pathway
Q9NWT8	P54368	0	1	17452972;17125467	IPI	aurora_a_pathway
O14965	P25963	0	1	17308110	IMP;IDA	aurora_a_pathway
Q16512	P46734	1	1	11238375	IMP	rhoa_pathway
Q16512	P52564	1	1	11238375	IMP	rhoa_pathway
P52564	P53778	1	1	9790884	IDA	p38gammadeltapathway
P46734	O15264	1	1	9790884	IDA	p38gammadeltapathway
P53778	P10636	0	1	9202310;9199504	IDA	p38gammadeltapathway
O15264	P10636	0	1	9202310;9199504	IDA	p38gammadeltapathway
Q9NYL2	P52564	1	1	11042189;14697338	IMP;IDA	p38gammadeltapathway
Q16512	Q9NYL2	1	1	12761180	IDA	p38gammadeltapathway
P53778	P24385	0	1	10438538	IMP;IDA	p38gammadeltapathway
Q05397	O00401	0	1	14676198	IDA	fak_pathway
P04049	Q02750	1	1		NIL	fcer1pathway
P04049	P36507	1	1		NIL	fcer1pathway
P27361	Q14790	-1	1	9311998;10894160;11376335;16940186;10894161;11278665;10783243	IMP;IDA;IPI	trail_pathway
P28482	Q14790	-1	1	9311998;10894160;11376335;16940186;10894161;11278665;10783243	IMP;IDA;IPI	trail_pathway
P27361	Q14790	-1	1	9311998;10894160;11376335;16940186;10894161;11278665;10783243	IMP;IDA;IPI	trail_pathway
P28482	Q14790	-1	1	9311998;10894160;11376335;16940186;10894161;11278665;10783243	IMP;IDA;IPI	trail_pathway
P15917	Q9C000	1	1	16429160	IDA;IOS	anthraxpathway
P15917	P19320	0	1	16242117	NIL	anthraxpathway
P01375	P19320	0	1	16242117	NIL	anthraxpathway
P46734	Q16539	1	1	11060298	IDA	rac1_pathway
P52564	Q16539	1	1	11060298	IDA	rac1_pathway
P19174	P16220	1	1	12367511	IMP;IOS	pi3kplctrkpathway
O14965	P30305	0	1	15128871;16082213	IEP;IMP;IDA	aurora_a_pathway
Q9UM54	P18206	0	1	17664339	IMP;IPI	ecadherin_stabilization_pathway
P04049	Q02750	1	1	16407412	IMP	erbb1_downstream_pathway
P27361	P04049	0	1	16407412	IDA;IPI	erbb1_downstream_pathway
P28482	P04049	0	1	16407412	IDA;IPI	erbb1_downstream_pathway
Q02750	P27361	1	1	8248196;17563371;7992057;8226933;11319218;1330321;16135787	IDA;IPI	erbb1_downstream_pathway
Q02750	P28482	1	1	8248196;17563371;7992057;8226933;11319218;1330321;16135787	IDA;IPI	erbb1_downstream_pathway
P46940	P27361	1	1	8248196;17563371;7992057;8226933;11319218;1330321;16135787	IDA;IPI	erbb1_downstream_pathway
P46940	P28482	1	1	8248196;17563371;7992057;8226933;11319218;1330321;16135787	IDA;IPI	erbb1_downstream_pathway
Q8IVT5	P15056	1	1	8073291;19541618	IDA	erbb1_downstream_pathway
Q02779	P52564	1	1	9639556	NIL	p38_mkk3_6pathway
Q02779	P46734	1	1	9639556	NIL	p38_mkk3_6pathway
P12931	Q13009	0	1	19285946	IMP;IDA	ajdiss_2pathway
O14757	P30304	0	1	12676583;12399544	IMP;IDA;IPI	atr_pathway
O14757	P30307	0	1	9278511;12399544;9889122;9278512	IMP;IDA	atr_pathway
P27361	P51812	0	1	18156174;12832467;10856237	IDA;IPI	erbb1_downstream_pathway
P28482	P51812	0	1	18156174;12832467;10856237	IDA;IPI	erbb1_downstream_pathway
P42574	P08670	0	1	20856200;11423904	IDA;IPI	caspase_pathway
P31749	P08670	-1	1	20856200;11423904	IDA;IPI	caspase_pathway
P31749	Q9Y261	0	1	14500912	IMP;IDA;IPI	hnf3bpathway
P61586	P18031	0	1	16644720	IDA	ptp1bpathway
P12931	Q03135	1	1		NIL	ptp1bpathway
P18031	Q03135	1	1	12176037;16388599	IDA;IPI;IOS	ptp1bpathway
P05129	Q13393	1	1	7812007;8692878	IDA	il8cxcr1_pathway
P05771	Q13393	1	1	7812007;8692878	IDA	il8cxcr1_pathway
P05771	Q13393	1	1	7812007;8692878	IDA	il8cxcr1_pathway
P17252	Q13393	1	1	7812007;8692878	IDA	il8cxcr1_pathway
P40818	Q9H4P4	0	1	17210635	IDA	erbb2erbb3pathway
Q14203	P17302	0	1	12640032;17289573;15662031	IMP;IDA;IPI	ncadherinpathway
Q15691	P17302	0	1	12640032;17289573;15662031	IMP;IDA;IPI	ncadherinpathway
P46109	Q92918	1	1		NIL	kitpathway
O60674	P42224	1	1	9355737	IDA	kitpathway
Q13480	P46109	1	1		NIL	kitpathway
P31749	P49841	1	1	15676208	IDA	kitpathway
P45985	P45983	1	1	16440308;8805275;7600581;7652575;8910292;7600582	IDA	rac1_pathway
P31749	Q92934	0	1	11544290	IDA	cxcr4_pathway
Q13233	P45985	1	1	8910292;7600582	IMP	rac1_pathway
P62714	P23443	1	1	11124802	IPI	tgfbrpathway
P67775	P23443	1	1	11124802	IPI	tgfbrpathway
P27361	P19419	1	1	8386592;9927426;8262053;7889942	IMP;IDA	erbb1_downstream_pathway
P28482	P19419	1	1	8386592;9927426;8262053;7889942	IMP;IDA	erbb1_downstream_pathway
O75116	P45985	1	1	15068801	IMP	rhoa_pathway
Q13464	P45985	1	1	15068801	IMP	rhoa_pathway
P45985	P45983	1	1	15068801	IDA	rhoa_pathway
P45983	P05412	1	1	15068801	IMP;IDA	rhoa_pathway
P45983	P15336	1	1	15068801;9670022	IDA	rhoa_pathway
Q9UKB1	Q53EL6	0	1	17053147	IMP;IDA;IPI	mtor_4pathway
Q9Y297	Q53EL6	0	1	17053147	IMP;IDA;IPI	mtor_4pathway
P23443	O00418	0	1	11500364	IMP;IDA	mtor_4pathway
P31749	P04049	1	1	12048182;10576742	IMP;IDA	igf1_pathway
O15530	P23443	1	1	14550766;12538620;9748296;15070696	NIL	igf1_pathway
O15530	P31749	1	1	12538620	IDA	igf1_pathway
Q09472	P40763	0	1		IDA	hdac_classi_pathway
Q92793	P40763	0	1		IDA	hdac_classi_pathway
O15519	Q14790	-1	1	9311998;10894160;16940186;15105837;10894161;10783243	IMP;IPI	trail_pathway
O15519	Q14790	-1	1	9311998;10894160;16940186;15105837;10894161;10783243	IMP;IPI	trail_pathway
P61586	P27361	1	1	12810709;9854026;10617617	IMP;IDA	s1p_s1p2_pathway
P61586	P28482	1	1	12810709;9854026;10617617	IMP;IDA	s1p_s1p2_pathway
P35813	Q99717	1	1	16931515	IDA	bmppathway
Q9Y5K2	Q03405	0	1	16497155	IDA	upa_upar_pathway
P08246	Q03405	0	1	14688365;16267271;10854857	IDA	upa_upar_pathway
P27361	P16220	1	1	15466214;15263086	IMP	ar_nongenomic_pathway
P28482	P16220	1	1	15466214;15263086	IMP	ar_nongenomic_pathway
Q02750	P27361	1	1	17272394;15466214	IMP;IDA	ar_nongenomic_pathway
Q02750	P28482	1	1	17272394;15466214	IMP;IDA	ar_nongenomic_pathway
P36507	P27361	1	1	17272394;15466214	IMP;IDA	ar_nongenomic_pathway
P36507	P28482	1	1	17272394;15466214	IMP;IDA	ar_nongenomic_pathway
P04049	Q02750	1	1	15466214	IDA	ar_nongenomic_pathway
P04049	P36507	1	1	15466214	IDA	ar_nongenomic_pathway
P12931	P08238	0	1	17855507	IDA;IPI	vegfr1_2_pathway
O60674	P40763	0	1	11940572	IMP;IDA	erbb2erbb3pathway
P12931	P40763	0	1	11940572	IMP;IDA	erbb2erbb3pathway
Q13315	P55957	0	1	16122426;16122425	IMP;IDA	atm_pathway
P17612	P18827	0	1	16807246	IMP;IDA	syndecan_1_pathway
P23284	P18827	0	1	17267519	IDA;IPI	syndecan_1_pathway
P23284	P35613	0	1	17267519	IDA;IPI	syndecan_1_pathway
Q9Y251	P18827	0	1	14630925	IDA	syndecan_1_pathway
P31749	Q92934	0	1	10490655;9346240	IMP;IDA	igf1_pathway
P29350	P06241	1	1	8790380	IMP;IOS	tcr_pathway
P53671	P23528	1	1	15866889;12034774;11018042	IDA	rhoa_pathway
P53667	P23528	1	1	15866889;12034774;11018042	IDA	rhoa_pathway
O75116	P53671	1	1	15866889;12034774;11018042	IDA	rhoa_pathway
O75116	P53667	1	1	15866889;12034774;11018042	IDA	rhoa_pathway
Q13464	P53671	1	1	15866889;12034774;11018042	IDA	rhoa_pathway
Q13464	P53667	1	1	15866889;12034774;11018042	IDA	rhoa_pathway
O15151	Q00987	-1	1	11606419;15029243	IMP;IDA	p53regulationpathway
Q92831	Q00987	0	1	17293853	IMP;IDA;IPI	p53regulationpathway
Q9NS23	Q00987	-1	1	18566590;16845383	IMP;IDA;IPI	p53regulationpathway
Q16539	P15336	1	1	11566021	IDA;IPI	rb_1pathway
Q15759	P15336	1	1	11566021	IDA;IPI	rb_1pathway
P06400	P15336	1	1	11566021	IDA;IPI	rb_1pathway
P01579	P42229	0	1	9454765	IDA	il12_2pathway
P01579	P42229	0	1	9454765	IDA	il12_2pathway
Q16539	P40763	0	1	10201984	IMP;IDA	il12_2pathway
Q16539	P40763	0	1	10201984	IMP;IDA	il12_2pathway
Q16539	P42224	0	1	10201984	IMP;IDA	il12_2pathway
Q16539	P42224	0	1	10201984	IMP;IDA	il12_2pathway
P01579	P42224	0	1	9454765	IDA	il12_2pathway
P01579	P42224	0	1	9454765	IDA	il12_2pathway
P28482	Q15797	0	1	17289590	IDA	bmppathway
P31749	P23443	1	1	10849422	IDA;IOS	kitpathway
Q06124	P21583	-1	1		IDA;IOS	kitpathway
Q06124	P10721	-1	1		IDA;IOS	kitpathway
P29350	P21583	-1	1		IDA;IOS	kitpathway
P29350	P10721	-1	1		IDA;IOS	kitpathway
Q00987	P04637	0	1	14702041	IMP;IDA;RGE	aurora_a_pathway
Q02750	P27361	1	1	8376945	IMP;IOS	il2_1pathway
Q02750	P28482	1	1	8376945	IMP;IOS	il2_1pathway
P36507	P27361	1	1	8376945	IMP;IOS	il2_1pathway
P36507	P28482	1	1	8376945	IMP;IOS	il2_1pathway
P49450	Q96GD4	0	1	11756469;14667408	IMP;IDA	aurora_a_pathway
P62993	P40763	-1	1	14498832;8378774;8071311;7680434;8524316;7741752;8378775;14963038;8942998;8621573;8397445;8140422	IDA;IPI	erbb1_downstream_pathway
Q66I33	P45973	0	1	16687578;16222244;16222246	IMP;IDA	aurora_b_pathway
Q96GD4	P17661	0	1	12686604	IEP;IMP;IDA	aurora_b_pathway
Q96GD4	Q66I33	0	1	12082625;11350965;16222244;11856369	IMP;IDA	aurora_b_pathway
Q14289	Q05397	1	1	16760434;9182576	IDA	vegfr1_2_pathway
P12931	Q05397	0	1	15247219	IDA;IPI	vegfr1_2_pathway
Q13418	Q96C90	1	1	12144526	IDA;IPI	ilk_pathway
P49841	P10636	1	1	10601262;16452634	IDA	lysophospholipid_pathway
Q14289	P49841	1	1	10601262;16452634	IMP;IDA	lysophospholipid_pathway
Q14738	P07101	1	1		NIL	alphasynuclein_pathway
Q9P289	P15311	1	1	19386264	IMP;IDA	lkb1_pathway
O96017	P30307	0	1	9836640;10097108;10435585	IMP;IDA	atm_pathway
P31749	P98177	0	1	10217147	IMP;IDA	foxopathway
O75365	P61586	1	1		NIL	prlsignalingeventspathway
P24941	Q12778	0	1	17038621	IMP;IDA;IPI	foxopathway
P46527	Q12778	-1	1	17038621	IMP;IDA;IPI	foxopathway
Q93096	P63000	0	1		NIL	prlsignalingeventspathway
P31749	O43524	0	1	10102273	IMP;IDA	foxopathway
O15530	P31749	1	1	16798838	IMP;IDA	il8cxcr2_pathway
Q5VTY9	Q15465	0	1	9593755;11486055;7891723;8824192	IMP;IDA;IOS	hedgehog_2pathway
Q13418	O14965	0	1	18327965;20838383;18283114	IPI	ilk_pathway
Q13418	Q14008	0	1	18327965;20838383;18283114	IPI	ilk_pathway
Q13418	Q9Y6A5	0	1	18327965;20838383;18283114	IPI	ilk_pathway
Q02750	P27361	1	1		NIL	fcer1pathway
Q02750	P28482	1	1		NIL	fcer1pathway
P36507	P27361	1	1		NIL	fcer1pathway
P36507	P28482	1	1		NIL	fcer1pathway
P05771	P04049	1	1	1386920;12917261	IMP;IOS	cd8tcrdownstreampathway
P08253	Q99075	0	1	12421825	IMP	er_nongenomic_pathway
P14780	Q99075	0	1	12421825	IMP	er_nongenomic_pathway
O60239	P16885	-1	1	10339589;12780340;11577348;11226282	NIL	bcr_5pathway
O60239	Q06187	-1	1	10339589;12780340;11577348;11226282	NIL	bcr_5pathway
Q9P2D0	P16885	-1	1	10339589;12780340;11577348;11226282	NIL	bcr_5pathway
Q9P2D0	Q06187	-1	1	10339589;12780340;11577348;11226282	NIL	bcr_5pathway
P12931	P08253	1	1	12421825	IMP	er_nongenomic_pathway
P12931	P14780	1	1	12421825	IMP	er_nongenomic_pathway
P08571	Q8IWL2	0	1	16834340;12055204	IMP	toll_endogenous_pathway
P08571	O00206	0	1	16834340;12055204	IMP	toll_endogenous_pathway
P08571	O00206	0	1	16834340;12055204	IMP	toll_endogenous_pathway
P31749	O43524	1	1	11154281	IMP;IDA	insulin_pathway
P03956	P18827	0	1	12904296	IDA	syndecan_1_pathway
Q9UKB1	Q8IYD8	0	1	19270156	IMP;IDA;IPI	fanconi_pathway
Q9Y297	Q8IYD8	0	1	19270156	IMP;IDA;IPI	fanconi_pathway
Q06124	Q9NRY4	1	1	11114521;15169898	IMP;IDA;IPI	shp2_pathway
P51812	P11831	0	1	8413226	IMP;IDA	erbb1_downstream_pathway
Q14289	P49023	1	1	16199135	IMP;IDA	lysophospholipid_pathway
P51812	P62753	0	1	17360704	IDA;IPI	erbb1_downstream_pathway
Q05397	P49023	1	1	10807867;7561682	IDA;IOS	angiopoietinreceptor_pathway
P51812	O15530	1	1	10480933;10856237	IDA;IPI	erbb1_downstream_pathway
O15530	O15105	0	1	16251192;17327236	IMP;IPI	tgfbrpathway
P55212	P05067	0	1	10409650	NIL	caspase_pathway
Q13315	Q99638	0	1	11278446	IMP;IDA	atm_pathway
P15056	Q02750	1	1	7731720;17563371;18567582;14970219;16135787	IDA;IPI	erbb1_downstream_pathway
P46940	Q02750	1	1	7731720;17563371;18567582;14970219;16135787	IDA;IPI	erbb1_downstream_pathway
P15056	P36507	1	1	19541618	IDA;IPI	erbb1_downstream_pathway
Q8IVT5	P36507	1	1	19541618	IDA;IPI	erbb1_downstream_pathway
Q8IVT5	P04049	1	1	8180183;11134016;19595761;1990291;9665134;8503013;16093354;18775988;8332195	IMP;IDA;IPI	erbb1_downstream_pathway
P46940	P15056	1	1	17563371;8073291;18567582;14970219;16135787	IMP;IPI	erbb1_downstream_pathway
P04049	Q02750	1	1	8503013;8248196;7992057;1330321;19541618	IDA;IPI	erbb1_downstream_pathway
Q8IVT5	Q02750	1	1	8503013;8248196;7992057;1330321;19541618	IDA;IPI	erbb1_downstream_pathway
P04049	P36507	1	1	19541618;19219045	IDA;IPI	erbb1_downstream_pathway
Q8IVT5	P36507	1	1	19541618;19219045	IDA;IPI	erbb1_downstream_pathway
Q02750	P27361	1	1	8248196;7992057;10567369;8226933;1330321;19541618	IDA;IPI	erbb1_downstream_pathway
Q02750	P28482	1	1	8248196;7992057;10567369;8226933;1330321;19541618	IDA;IPI	erbb1_downstream_pathway
Q8IVT5	P27361	1	1	8248196;7992057;10567369;8226933;1330321;19541618	IDA;IPI	erbb1_downstream_pathway
Q8IVT5	P28482	1	1	8248196;7992057;10567369;8226933;1330321;19541618	IDA;IPI	erbb1_downstream_pathway
P36507	P27361	1	1	19541618;19219045	IDA	erbb1_downstream_pathway
P36507	P28482	1	1	19541618;19219045	IDA	erbb1_downstream_pathway
Q8IVT5	P27361	1	1	19541618;19219045	IDA	erbb1_downstream_pathway
Q8IVT5	P28482	1	1	19541618;19219045	IDA	erbb1_downstream_pathway
P31749	Q12778	0	1	11544290	IDA	cxcr4_pathway
P34741	P45983	1	1	15936998	IMP;IDA	syndecan_2_pathway
P09769	Q16539	1	1	12110590	IMP	p38alphabetapathway
P09769	Q15759	1	1	12110590	IMP	p38alphabetapathway
P07948	Q16539	1	1	12110590	IMP	p38alphabetapathway
P07948	Q15759	1	1	12110590	IMP	p38alphabetapathway
P06239	Q16539	1	1	12110590	IMP	p38alphabetapathway
P06239	Q15759	1	1	12110590	IMP	p38alphabetapathway
P07947	Q16539	1	1	12110590	IMP	p38alphabetapathway
P07947	Q15759	1	1	12110590	IMP	p38alphabetapathway
P51451	Q16539	1	1	12110590	IMP	p38alphabetapathway
P51451	Q15759	1	1	12110590	IMP	p38alphabetapathway
P08631	Q16539	1	1	12110590	IMP	p38alphabetapathway
P08631	Q15759	1	1	12110590	IMP	p38alphabetapathway
P12931	Q16539	1	1	12110590	IMP	p38alphabetapathway
P12931	Q15759	1	1	12110590	IMP	p38alphabetapathway
P06241	Q16539	1	1	12110590	IMP	p38alphabetapathway
P06241	Q15759	1	1	12110590	IMP	p38alphabetapathway
O15530	P31749	1	1		IDA;IOS	bcr_5pathway
P45985	Q16539	1	1	7997261;7914033;7693711;7839144	IMP;IDA;IOS	p38alphabetapathway
Q13586	Q96D31	1	1	16906149	IMP;IDA	cd8tcrpathway
Q96KS0	Q99814	0	1	15247232	IPI	hif2pathway
Q9H6Z9	Q99814	0	1	15247232	IPI	hif2pathway
Q9GZT9	Q99814	0	1	15247232	IPI	hif2pathway
Q9H4B4	P30307	0	1	14968113	IDA;IPI	plk3_pathway
Q9H4B4	P04637	0	1	11551930	IMP;IDA;IPI	plk3_pathway
Q13099	P10071	0	1	15930098;16254602	IMP;IOS	hedgehog_glipathway
Q13099	P10070	0	1	15930098;16254602	IMP;IOS	hedgehog_glipathway
Q02750	P10070	0	1	16424016	IMP;IOS	hedgehog_glipathway
P31749	O60343	0	1	11994271;15616009;12637568	NIL	insulin_glucose_pathway
P06241	P32121	-1	1	16968782	IDA;IPI	nephrin_neph1_pathway
P51812	P16220	1	1	8688081;1545823;9770464	IDA	erbb1_downstream_pathway
O15530	P51812	0	1	10480933;10856237	IDA;IPI	erbb1_downstream_pathway
P17252	P27361	1	1	11704645;9160888;8903320	IMP	vegfr1_2_pathway
P17252	P28482	1	1	11704645;9160888;8903320	IMP	vegfr1_2_pathway
P04049	Q02750	1	1	10327068	IGI	vegfr1_2_pathway
P04049	P36507	1	1	10327068	IGI	vegfr1_2_pathway
Q02750	P27361	1	1	11704645	IGI	vegfr1_2_pathway
Q02750	P28482	1	1	11704645	IGI	vegfr1_2_pathway
P36507	P27361	1	1	11704645	IGI	vegfr1_2_pathway
P36507	P28482	1	1	11704645	IGI	vegfr1_2_pathway
P25098	Q99835	0	1	15618519	IMP	hedgehog_2pathway
P05771	P27361	1	1	10327068;8903320	IMP	vegfr1_2_pathway
P05771	P28482	1	1	10327068;8903320	IMP	vegfr1_2_pathway
Q05655	P04049	1	1	10327068;12391145	IPI	vegfr1_2_pathway
P12931	Q15654	0	1	15988003;14688263	IMP;IDA	lysophospholipid_pathway
O60716	P12830	0	1	15509650	IDA	fgf_pathway
O14733	P45984	1	1	19822663	IMP	cdc42_pathway
P45984	P15336	1	1	19822663	IMP	cdc42_pathway
P27361	Q15418	1	1	15342917	NIL	mtor_4pathway
P28482	Q15418	1	1	15342917	NIL	mtor_4pathway
Q09472	P10412	1	1	15469825	IDA;IPI	hdac_classiii_pathway
Q92793	P10412	1	1	15469825	IDA;IPI	hdac_classiii_pathway
O00145	Q06187	-1	1	9586640;11279148	NIL	bcr_5pathway
O43318	P45985	1	1	12709432	IGI	ephrinbrevpathway
P45985	P45983	1	1	12709432	IMP	ephrinbrevpathway
P09769	Q9UN19	1	1	14688341;10770799;11102801	IMP	pi3kcipathway
P07948	Q9UN19	1	1	14688341;10770799;11102801	IMP	pi3kcipathway
P06239	Q9UN19	1	1	14688341;10770799;11102801	IMP	pi3kcipathway
P07947	Q9UN19	1	1	14688341;10770799;11102801	IMP	pi3kcipathway
P51451	Q9UN19	1	1	14688341;10770799;11102801	IMP	pi3kcipathway
P08631	Q9UN19	1	1	14688341;10770799;11102801	IMP	pi3kcipathway
P12931	Q9UN19	1	1	14688341;10770799;11102801	IMP	pi3kcipathway
P06241	Q9UN19	1	1	14688341;10770799;11102801	IMP	pi3kcipathway
P49841	P10071	0	1	16705181	IMP	hedgehog_glipathway
P31749	P10070	0	1	16537363	IMP;IOS	hedgehog_glipathway
P17612	P10071	0	1	10693759	IMP;IDA	hedgehog_glipathway
Q99835	P10071	-1	1	10693759	IMP;IDA	hedgehog_glipathway
P49841	P10070	0	1	16611981	IMP;IDA;IOS	hedgehog_glipathway
Q02750	P40763	0	1	7528668;7719938;12681450;10602027;9305919;7544001;7719937;7568001	IMP;IDA;IPI	il2_1pathway
P36507	P40763	0	1	7528668;7719938;12681450;10602027;9305919;7544001;7719937;7568001	IMP;IDA;IPI	il2_1pathway
Q02750	P40763	0	1	7528668;7719938;12681450;10602027;9305919;7544001;7719937;7568001	IMP;IDA;IPI	il2_1pathway
P36507	P40763	0	1	7528668;7719938;12681450;10602027;9305919;7544001;7719937;7568001	IMP;IDA;IPI	il2_1pathway
P42574	P12830	0	1	11076937	IMP;IDA;IOS	ajdiss_2pathway
P45985	P45983	1	1	9305638;7992057;7600581;9448004;9733714;7600582;11099046;10499589	IDA	erbb1_downstream_pathway
P45985	P45984	1	1	9305638;7992057;7600581;9448004;9733714;7600582;11099046;10499589	IDA	erbb1_downstream_pathway
Q13233	P45985	1	1	10400627;9889102;9305638;7992057	IDA	erbb1_downstream_pathway
Q9UKX2	Q13464	1	1	16567504;12194823	IMP;IDA	amb2_neutrophils_pathway
P46734	P53778	1	1	11238375	IMP	rhoa_pathway
P52564	P53778	1	1	11238375	IMP	rhoa_pathway
P53778	P15336	1	1	11238375	IMP;IDA	rhoa_pathway
P61586	P34741	0	1	12860416;10704377	IMP;IPI	syndecan_2_pathway
P61586	P15311	0	1	12860416;10704377	IMP;IPI	syndecan_2_pathway
P01112	P34741	0	1	15752734;16997272	IMP;IDA;IPI	syndecan_2_pathway
P01112	P20936	0	1	15752734;16997272	IMP;IDA;IPI	syndecan_2_pathway
P01112	P63244	0	1	15752734;16997272	IMP;IDA;IPI	syndecan_2_pathway
P27361	P17676	1	1	15878863;12048245;10995751	IMP	ifngpathway
P28482	P17676	1	1	15878863;12048245;10995751	IMP	ifngpathway
Q16584	P17676	1	1	15878863;12048245;10995751	IMP	ifngpathway
P27361	Q15797	0	1	9335504	IDA	erbb1_downstream_pathway
P28482	Q15797	0	1	9335504	IDA	erbb1_downstream_pathway
Q9Y2U5	Q13163	1	1	12640115	IDA	erbb1_downstream_pathway
P04637	Q07812	1	1	14963330	IMP;IDA;IOS	p53downstreampathway
P60568	P27361	1	1	15843522	IDA;IPI	telomerasepathway
P60568	P28482	1	1	15843522	IDA;IPI	telomerasepathway
P60568	P31749	1	1	15843522	IDA	telomerasepathway
O00418	P13639	0	1	11500364	IMP;IDA	mtor_4pathway
O95405	P62136	0	1	12134149;14718519	IMP;IDA;IPI;IOS	tgfbrpathway
P23443	P35568	0	1	18952604;15306821;17709744;11287630;15249583	IMP;IDA	mtor_4pathway
P48729	O14640	1	1	15747065	IDA;IPI	ps1pathway
P68400	O14640	1	1	15747065	IDA;IPI	ps1pathway
P08134	Q13464	1	1		NIL	prlsignalingeventspathway
Q8IWQ3	P10636	0	1	15705853;17482548	IMP;IDA	lkb1_pathway
Q8IWQ3	P11137	0	1	15705853	IMP;IDA	lkb1_pathway
P45984	P15336	1	1	19822663;19255142	IDA	atf2_pathway
Q9NQC7	Q13546	-1	1	12917690;16543241;10848577;16603398;8565075;8612133;12917689;9915703;12917691	IMP;IDA;IPI	tnfpathway
Q9NQC7	Q12933	-1	1	12917690;16543241;10848577;16603398;8565075;8612133;12917689;9915703;12917691	IMP;IDA;IPI	tnfpathway
Q9NQC7	P42224	-1	1	12917690;16543241;10848577;16603398;8565075;8612133;12917689;9915703;12917691	IMP;IDA;IPI	tnfpathway
Q9NQC7	P42224	-1	1	12917690;16543241;10848577;16603398;8565075;8612133;12917689;9915703;12917691	IMP;IDA;IPI	tnfpathway
Q9NTG7	Q9NUB1	1	1	16788062	IMP;IDA	hdac_classiii_pathway
O15105	P62136	0	1	16571110	IPI	alk1pathway
O15530	P31749	1	1	16798838	IMP;IDA	il8cxcr1_pathway
O15530	P31749	1	1	9094314	IDA	cd8tcrpathway
Q9UG01	P10071	0	1	16061793	IMP;IOS	hedgehog_glipathway
P10144	P55210	1	1		NIL	caspase_pathway
P98170	P55210	-1	1		NIL	caspase_pathway
Q9Y496	P10071	0	1	16061793	IMP;IOS	hedgehog_glipathway
P10144	P42574	1	1	8700869	IDA	caspase_pathway
P98170	P42574	-1	1	8700869	IDA	caspase_pathway
P98170	P55210	-1	1		NIL	caspase_pathway
O15127	O14939	0	1	16030257	IPI	arf6_traffickingpathway
O15127	Q13393	0	1	16030257	IPI	arf6_traffickingpathway
Q05397	Q14155	1	1	16892055	IMP	erbb1_internalization_pathway
P04049	Q02750	1	1		NIL	bcr_5pathway
Q96PM5	Q13547	0	1	16914734	IMP;IDA	ar_tf_pathway
Q9P0U3	Q13547	0	1	15199155	IMP;IDA	ar_tf_pathway
P59665	P15917	0	1	15772169	NIL	anthraxpathway
Q16512	Q15596	0	1	12514133;8643509	IPI	ar_tf_pathway
O15530	P31749	1	1	19401591;7637810;15550174;12242303	IDA	erbb1_downstream_pathway
