CPATH_RECORD_ID_A	INTERACTION_TYPE	CPATH_RECORD_ID_B	GENE_SYMBOL_A	GENE_SYMBOL_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID
14516	STATE_CHANGE	28018	EGFR	Eps8	CELL_MAP	8404850
14516	STATE_CHANGE	28135	EGFR	Eps15	CELL_MAP	10953014
14516	STATE_CHANGE	483447	EGFR	NOT_SPECIFIED	CELL_MAP	1730638;7926042
14516	STATE_CHANGE	49536	EGFR	RASA1	CELL_MAP	1850098
14516	STATE_CHANGE	49905	EGFR	RGS16	CELL_MAP	11602604
14516	STATE_CHANGE	543341	EGFR	NOT_SPECIFIED	CELL_MAP	11726515
14516	STATE_CHANGE	543392	EGFR	NOT_SPECIFIED	CELL_MAP	1623525
14516	STATE_CHANGE	545559	EGFR	NOT_SPECIFIED	CELL_MAP	9837959
14516	STATE_CHANGE	545600	EGFR	NOT_SPECIFIED	CELL_MAP	12454019;10618391
14516	STATE_CHANGE	57860	EGFR	PTPN6	CELL_MAP	7518460
14516	STATE_CHANGE	63675	EGFR	STAT3	CELL_MAP	12070153
14516	STATE_CHANGE	64552	EGFR	STAT1	CELL_MAP	7657660;12070153
14516	STATE_CHANGE	64604	EGFR	STAT5B	CELL_MAP	11751923
14516	STATE_CHANGE	67583	EGFR	Ceacam1	CELL_MAP	15467833
145507	INTERACTS_WITH	101972	GRB14	MAP3K14	CELL_MAP	12853971
145591	INTERACTS_WITH	14516	HIST3H3	EGFR	CELL_MAP	12577067
145704	STATE_CHANGE	145591	HAT1	HIST3H3	CELL_MAP	10911985
145714	INTERACTS_WITH	123691	GRAP	KIT	CELL_MAP	8647802
145824	IN_SAME_COMPONENT	140665	GSK3B	AXIN1	CELL_MAP	NOT_SPECIFIED
145824	IN_SAME_COMPONENT	20916	GSK3B	Notch2	CELL_MAP	NOT_SPECIFIED
145824	IN_SAME_COMPONENT	52954	GSK3B	APC	CELL_MAP	NOT_SPECIFIED
145824	INTERACTS_WITH	118829	GSK3B	NOTCH2	CELL_MAP	12794074
145824	INTERACTS_WITH	132762	GSK3B	Axin1	CELL_MAP	10428961
145824	INTERACTS_WITH	140665	GSK3B	AXIN1	CELL_MAP	10228155
145824	INTERACTS_WITH	140665	GSK3B	AXIN1	CELL_MAP	10535959
145824	INTERACTS_WITH	140665	GSK3B	AXIN1	CELL_MAP	9501208
145824	INTERACTS_WITH	26207	GSK3B	Btrc	CELL_MAP	10228155
145824	INTERACTS_WITH	27864	GSK3B	Dvl1	CELL_MAP	10428961
145824	INTERACTS_WITH	33166	GSK3B	CTNNB1	CELL_MAP	8638126
145824	INTERACTS_WITH	33166	GSK3B	CTNNB1	CELL_MAP	9501208
145824	INTERACTS_WITH	481359	GSK3B	NOT_SPECIFIED	CELL_MAP	12808104
145824	INTERACTS_WITH	52954	GSK3B	APC	CELL_MAP	10228155
145824	INTERACTS_WITH	52954	GSK3B	APC	CELL_MAP	8638126
145824	INTERACTS_WITH	543187	GSK3B	NOT_SPECIFIED	CELL_MAP	15073180
145824	INTERACTS_WITH	9233	GSK3B	Csnk1e	CELL_MAP	10535959
145824	REACTS_WITH	145824	GSK3B	GSK3B	CELL_MAP	12794074
145824	REACTS_WITH	20916	GSK3B	Notch2	CELL_MAP	12794074
145824	STATE_CHANGE	102180	GSK3B	MAP1B	CELL_MAP	9570753
145824	STATE_CHANGE	118829	GSK3B	NOTCH2	CELL_MAP	12794074
145824	STATE_CHANGE	33166	GSK3B	CTNNB1	CELL_MAP	11955436;9233789
145824	STATE_CHANGE	52954	GSK3B	APC	CELL_MAP	8638126
145824	STATE_CHANGE	543144	GSK3B	NOT_SPECIFIED	CELL_MAP	10196136
145852	INTERACTS_WITH	101972	HSP90AB1	MAP3K14	CELL_MAP	14743216
145852	INTERACTS_WITH	103177	HSP90AB1	MAP3K3	CELL_MAP	14743216
145852	INTERACTS_WITH	104070	HSP90AB1	TBK1	CELL_MAP	14743216
145852	INTERACTS_WITH	117678	HSP90AB1	NR2C2	CELL_MAP	14743216
145852	INTERACTS_WITH	481359	HSP90AB1	NOT_SPECIFIED	CELL_MAP	14743216
145852	INTERACTS_WITH	4855	HSP90AB1	IKBKE	CELL_MAP	14743216
145852	INTERACTS_WITH	4927	HSP90AB1	CHUK	CELL_MAP	14743216
145852	INTERACTS_WITH	544112	HSP90AB1	NOT_SPECIFIED	CELL_MAP	14743216
145852	INTERACTS_WITH	544136	HSP90AB1	NOT_SPECIFIED	CELL_MAP	14743216
145999	IN_SAME_COMPONENT	1742	HSP90AA1	CDC37	CELL_MAP	NOT_SPECIFIED
145999	IN_SAME_COMPONENT	481359	HSP90AA1	NOT_SPECIFIED	CELL_MAP	NOT_SPECIFIED
145999	IN_SAME_COMPONENT	4927	HSP90AA1	CHUK	CELL_MAP	NOT_SPECIFIED
145999	IN_SAME_COMPONENT	544136	HSP90AA1	NOT_SPECIFIED	CELL_MAP	NOT_SPECIFIED
145999	INTERACTS_WITH	101972	HSP90AA1	MAP3K14	CELL_MAP	14743216
145999	INTERACTS_WITH	103177	HSP90AA1	MAP3K3	CELL_MAP	14743216
145999	INTERACTS_WITH	104070	HSP90AA1	TBK1	CELL_MAP	14743216
145999	INTERACTS_WITH	117678	HSP90AA1	NR2C2	CELL_MAP	14743216
145999	INTERACTS_WITH	481359	HSP90AA1	NOT_SPECIFIED	CELL_MAP	11864612
145999	INTERACTS_WITH	4855	HSP90AA1	IKBKE	CELL_MAP	14743216
145999	INTERACTS_WITH	4927	HSP90AA1	CHUK	CELL_MAP	11864612
145999	INTERACTS_WITH	50179	HSP90AA1	RIPK1	CELL_MAP	10744744
145999	INTERACTS_WITH	544112	HSP90AA1	NOT_SPECIFIED	CELL_MAP	14743216
145999	INTERACTS_WITH	544136	HSP90AA1	NOT_SPECIFIED	CELL_MAP	11864612
145999	REACTS_WITH	145999	HSP90AA1	HSP90AA1	CELL_MAP	11864612
145999	REACTS_WITH	1742	HSP90AA1	CDC37	CELL_MAP	11864612
145999	REACTS_WITH	481359	HSP90AA1	NOT_SPECIFIED	CELL_MAP	11864612
145999	REACTS_WITH	4927	HSP90AA1	CHUK	CELL_MAP	11864612
145999	REACTS_WITH	544136	HSP90AA1	NOT_SPECIFIED	CELL_MAP	11864612
14620	INTERACTS_WITH	1482	DNM1	CAV1	CELL_MAP	11956154
14620	INTERACTS_WITH	64067	DNM1	SRC	CELL_MAP	11956154;9539797
14620	INTERACTS_WITH	87438	DNM1	SH3GL3	CELL_MAP	12477732
146306	IN_SAME_COMPONENT	118056	HIPK2	NLK	CELL_MAP	NOT_SPECIFIED
146306	INTERACTS_WITH	118056	HIPK2	NLK	CELL_MAP	15082531
146306	INTERACTS_WITH	484046	HIPK2	NOT_SPECIFIED	CELL_MAP	15082531
146306	STATE_CHANGE	118056	HIPK2	NLK	CELL_MAP	15082531
146404	INTERACTS_WITH	146550	HIP1	HTT	CELL_MAP	9147654;12781365
146484	INTERACTS_WITH	123691	HCK	KIT	CELL_MAP	11071635
146484	INTERACTS_WITH	14194	HCK	DOK1	CELL_MAP	11071635
146490	INTERACTS_WITH	95707	HSPA8	CITED1	CELL_MAP	10722728
146550	INTERACTS_WITH	14516	HTT	EGFR	CELL_MAP	9079622
146550	INTERACTS_WITH	146404	HTT	HIP1	CELL_MAP	9147654;12781365
146550	INTERACTS_WITH	49536	HTT	RASA1	CELL_MAP	9079622
146550	INTERACTS_WITH	543341	HTT	NOT_SPECIFIED	CELL_MAP	9079622
146562	IN_SAME_COMPONENT	482545	HDAC2	NOT_SPECIFIED	CELL_MAP	NOT_SPECIFIED
146562	INTERACTS_WITH	104931	HDAC2	RELA	CELL_MAP	11564889
146562	INTERACTS_WITH	482545	HDAC2	NOT_SPECIFIED	CELL_MAP	11564889
146562	INTERACTS_WITH	96438	HDAC2	CIR1	CELL_MAP	9874765
146744	INTERACTS_WITH	104590	HDAC1	TGIF1	CELL_MAP	11226163
146744	INTERACTS_WITH	64310	HDAC1	SMAD2	CELL_MAP	10199400
146768	INTERACTS_WITH	49197	HDAC6	RELB	CELL_MAP	14743216
146792	INTERACTS_WITH	64540	GLI3	STK36	CELL_MAP	10806483
146792	INTERACTS_WITH	65401	GLI3	SUFU	CELL_MAP	10564661
146792	INTERACTS_WITH	68390	GLI3	Crebbp	CELL_MAP	10075717
146806	INTERACTS_WITH	545011	HES6	NOT_SPECIFIED	CELL_MAP	10851137
146808	INTERACTS_WITH	118897	GTF2I	NFKB2	CELL_MAP	14743216
146820	INTERACTS_WITH	101972	GRB7	MAP3K14	CELL_MAP	12853971
146820	INTERACTS_WITH	123691	GRB7	KIT	CELL_MAP	10377264
146820	INTERACTS_WITH	1482	GRB7	CAV1	CELL_MAP	11075810
147042	INTERACTS_WITH	128987	HHIP	Shh	CELL_MAP	10050855;11435703
147042	INTERACTS_WITH	32357	HHIP	DHH	CELL_MAP	10050855;11435703
147042	INTERACTS_WITH	5758	HHIP	IHH	CELL_MAP	10050855;11435703
147183	INTERACTS_WITH	15292	GLI1	DYRK1A	CELL_MAP	12138125
147183	INTERACTS_WITH	61736	GLI1	Sufu	CELL_MAP	11960000
147183	INTERACTS_WITH	64540	GLI1	STK36	CELL_MAP	10806483
147183	INTERACTS_WITH	65401	GLI1	SUFU	CELL_MAP	10559945;10564661;12426310
147183	INTERACTS_WITH	88303	GLI1	SAP18	CELL_MAP	11960000
147183	INTERACTS_WITH	88894	GLI1	SIN3A	CELL_MAP	11960000
147279	INTERACTS_WITH	52090	PSMC3IP	AR	CELL_MAP	11739747
147327	INTERACTS_WITH	149469	HEY1	FBXW7	CELL_MAP	11585921
147327	INTERACTS_WITH	150634	HEY1	GATA1	CELL_MAP	15314183
1482	IN_SAME_COMPONENT	103463	CAV1	TRAF2	CELL_MAP	NOT_SPECIFIED
1482	INTERACTS_WITH	101634	CAV1	MAPK1	CELL_MAP	12388423
1482	INTERACTS_WITH	102407	CAV1	MAPK3	CELL_MAP	12388423
1482	INTERACTS_WITH	103463	CAV1	TRAF2	CELL_MAP	11112773
1482	INTERACTS_WITH	104558	CAV1	TNFRSF1B	CELL_MAP	11112773
1482	INTERACTS_WITH	14516	CAV1	EGFR	CELL_MAP	10781609
1482	INTERACTS_WITH	14620	CAV1	DNM1	CELL_MAP	11956154
1482	INTERACTS_WITH	146820	CAV1	GRB7	CELL_MAP	11075810
1482	INTERACTS_WITH	482909	CAV1	NOT_SPECIFIED	CELL_MAP	10090765;12429840
1482	INTERACTS_WITH	484034	CAV1	NOT_SPECIFIED	CELL_MAP	11102446
1482	INTERACTS_WITH	52090	CAV1	AR	CELL_MAP	11278309
148373	INTERACTS_WITH	49850	Map3k1	HRAS	CELL_MAP	7744823
148373	INTERACTS_WITH	543341	Map3k1	NOT_SPECIFIED	CELL_MAP	9733714
148373	INTERACTS_WITH	543392	Map3k1	NOT_SPECIFIED	CELL_MAP	9733714
14848	INTERACTS_WITH	103193	ENG	TGFBR2	CELL_MAP	9872992;12015308
14848	INTERACTS_WITH	484034	ENG	NOT_SPECIFIED	CELL_MAP	12015308
148589	INTERACTS_WITH	50179	Map3k3	RIPK1	CELL_MAP	11429546;14585994
148589	INTERACTS_WITH	544305	Map3k3	NOT_SPECIFIED	CELL_MAP	10593883
14868	INTERACTS_WITH	27938	EPS15L1	Epn1	CELL_MAP	9723620
149469	IN_SAME_COMPONENT	32145	FBXW7	CUL1	CELL_MAP	NOT_SPECIFIED
149469	IN_SAME_COMPONENT	63713	FBXW7	SKP1	CELL_MAP	NOT_SPECIFIED
149469	INTERACTS_WITH	147327	FBXW7	HEY1	CELL_MAP	11585921
149469	INTERACTS_WITH	20912	FBXW7	Notch4	CELL_MAP	11585921
149469	INTERACTS_WITH	32145	FBXW7	CUL1	CELL_MAP	11585921
149469	INTERACTS_WITH	545916	FBXW7	NOT_SPECIFIED	CELL_MAP	11425854;11461910
149469	INTERACTS_WITH	63713	FBXW7	SKP1	CELL_MAP	11585921
149469	STATE_CHANGE	20211	FBXW7	Notch1	CELL_MAP	11585921;11425854;11461910
149469	STATE_CHANGE	20912	FBXW7	Notch4	CELL_MAP	11585921
149632	INTERACTS_WITH	128987	GAS1	Shh	CELL_MAP	11572986
149718	INTERACTS_WITH	123909	FZD5	LRP6	CELL_MAP	12857724
149718	INTERACTS_WITH	543044	FZD5	NOT_SPECIFIED	CELL_MAP	12839624
149718	INTERACTS_WITH	72357	FZD5	WNT7A	CELL_MAP	12857724
149759	STATE_CHANGE	545916	FURIN	NOT_SPECIFIED	CELL_MAP	9653148
149783	INTERACTS_WITH	1033	FZR1	CDC27	CELL_MAP	10500174
149783	INTERACTS_WITH	444	FZR1	CDC23	CELL_MAP	10500174
149783	INTERACTS_WITH	485006	FZR1	NOT_SPECIFIED	CELL_MAP	10500174
149783	INTERACTS_WITH	51049	FZR1	ANAPC1	CELL_MAP	10500174
149783	INTERACTS_WITH	51385	FZR1	ANAPC10	CELL_MAP	10500174
149783	INTERACTS_WITH	51826	FZR1	ANAPC2	CELL_MAP	10500174
149783	INTERACTS_WITH	52234	FZR1	ANAPC4	CELL_MAP	10500174
149783	INTERACTS_WITH	52924	FZR1	ANAPC5	CELL_MAP	10500174
149783	INTERACTS_WITH	64133	FZR1	SKIL	CELL_MAP	11691834
149785	IN_SAME_COMPONENT	103221	FADD	TRADD	CELL_MAP	NOT_SPECIFIED
149785	IN_SAME_COMPONENT	103463	FADD	TRAF2	CELL_MAP	NOT_SPECIFIED
149785	IN_SAME_COMPONENT	1770	FADD	CASP10	CELL_MAP	NOT_SPECIFIED
149785	IN_SAME_COMPONENT	50179	FADD	RIPK1	CELL_MAP	NOT_SPECIFIED
149785	INTERACTS_WITH	1101	FADD	CFLAR	CELL_MAP	9208847
149785	INTERACTS_WITH	1724	FADD	CASP8	CELL_MAP	12887920
149785	INTERACTS_WITH	64552	FADD	STAT1	CELL_MAP	10848577
149791	INTERACTS_WITH	117678	FKBP5	NR2C2	CELL_MAP	14743216
149791	INTERACTS_WITH	4855	FKBP5	IKBKE	CELL_MAP	14743216
149791	INTERACTS_WITH	4927	FKBP5	CHUK	CELL_MAP	14743216
149791	INTERACTS_WITH	544112	FKBP5	NOT_SPECIFIED	CELL_MAP	14743216
149816	IN_SAME_COMPONENT	102528	FZD4	MAGI3	CELL_MAP	NOT_SPECIFIED
149816	INTERACTS_WITH	102528	FZD4	MAGI3	CELL_MAP	15195140
149816	INTERACTS_WITH	139033	FZD4	ARRB2	CELL_MAP	12958364
149816	INTERACTS_WITH	15608	FZD4	DVL2	CELL_MAP	12958364
149816	INTERACTS_WITH	543196	FZD4	NOT_SPECIFIED	CELL_MAP	15195140
149862	INTERACTS_WITH	63675	PTK2B	STAT3	CELL_MAP	14963038
149862	INTERACTS_WITH	64067	PTK2B	SRC	CELL_MAP	14963038
149866	INTERACTS_WITH	5035	PTK2	ITGB4	CELL_MAP	12110680
149866	INTERACTS_WITH	5035	PTK2	ITGB4	CELL_MAP	7721947
149866	INTERACTS_WITH	543341	PTK2	NOT_SPECIFIED	CELL_MAP	12110680
149955	INTERACTS_WITH	103177	GAB1	MAP3K3	CELL_MAP	12065326
149955	INTERACTS_WITH	480374	GAB1	NOT_SPECIFIED	CELL_MAP	8596638
149955	INTERACTS_WITH	483447	GAB1	NOT_SPECIFIED	CELL_MAP	8596638
149955	INTERACTS_WITH	543341	GAB1	NOT_SPECIFIED	CELL_MAP	8596638
149955	INTERACTS_WITH	543577	GAB1	NOT_SPECIFIED	CELL_MAP	8596638
149955	INTERACTS_WITH	57194	GAB1	PIK3CA	CELL_MAP	8596638
149955	INTERACTS_WITH	57790	GAB1	PIK3CB	CELL_MAP	8596638
149955	INTERACTS_WITH	57806	GAB1	PIK3CG	CELL_MAP	8596638
149955	INTERACTS_WITH	58904	GAB1	PTPN11	CELL_MAP	8596638;10788507
149955	INTERACTS_WITH	94319	GAB1	PIK3R3	CELL_MAP	8596638
149955	INTERACTS_WITH	94381	GAB1	PIK3R2	CELL_MAP	8596638
150204	INTERACTS_WITH	484034	FNTA	NOT_SPECIFIED	CELL_MAP	8530343
150287	INTERACTS_WITH	102528	FZD7	MAGI3	CELL_MAP	15195140
150301	INTERACTS_WITH	33166	FHL2	CTNNB1	CELL_MAP	12466281
150301	INTERACTS_WITH	52090	FHL2	AR	CELL_MAP	10654935
150323	INTERACTS_WITH	479685	FOXO1	NOT_SPECIFIED	CELL_MAP	15084259
150323	INTERACTS_WITH	63834	FOXO1	SMAD4	CELL_MAP	15084259
150340	INTERACTS_WITH	479685	FOXO4	NOT_SPECIFIED	CELL_MAP	15084259
150340	INTERACTS_WITH	63834	FOXO4	SMAD4	CELL_MAP	15084259
150352	INTERACTS_WITH	123909	FZD1	LRP6	CELL_MAP	14739301
150352	INTERACTS_WITH	124679	FZD1	LRP1	CELL_MAP	14739301
150352	INTERACTS_WITH	72497	FZD1	WNT3A	CELL_MAP	10557084
150352	INTERACTS_WITH	72722	FZD1	WNT3	CELL_MAP	10557084
150352	INTERACTS_WITH	72852	FZD1	WNT1	CELL_MAP	10557084
150352	INTERACTS_WITH	73113	FZD1	WNT2	CELL_MAP	10557084
150384	INTERACTS_WITH	484034	FKBP1A	NOT_SPECIFIED	CELL_MAP	10025408
150396	INTERACTS_WITH	103980	FANCD2	TNFRSF1A	CELL_MAP	14743216
150396	INTERACTS_WITH	104558	FANCD2	TNFRSF1B	CELL_MAP	14743216
150402	INTERACTS_WITH	14194	FES	DOK1	CELL_MAP	11071635
150418	INTERACTS_WITH	103980	NSMAF	TNFRSF1A	CELL_MAP	12391233
150418	INTERACTS_WITH	544314	NSMAF	NOT_SPECIFIED	CELL_MAP	12391233
150436	IN_SAME_COMPONENT	32145	FBXW11	CUL1	CELL_MAP	NOT_SPECIFIED
150436	IN_SAME_COMPONENT	479834	FBXW11	NOT_SPECIFIED	CELL_MAP	NOT_SPECIFIED
150436	IN_SAME_COMPONENT	63713	FBXW11	SKP1	CELL_MAP	NOT_SPECIFIED
150436	INTERACTS_WITH	118793	FBXW11	NFKB1	CELL_MAP	12482991
150436	INTERACTS_WITH	4297	FBXW11	NFKBIA	CELL_MAP	10066435
150436	INTERACTS_WITH	479834	FBXW11	NOT_SPECIFIED	CELL_MAP	10644755
150436	STATE_CHANGE	4297	FBXW11	NFKBIA	CELL_MAP	10644755
150576	INTERACTS_WITH	4683	FOSB	JUND	CELL_MAP	10942775
150618	INTERACTS_WITH	479685	FOXO3	NOT_SPECIFIED	CELL_MAP	15084259
150618	INTERACTS_WITH	63834	FOXO3	SMAD4	CELL_MAP	15084259
150618	INTERACTS_WITH	64310	FOXO3	SMAD2	CELL_MAP	15084259
15062	INTERACTS_WITH	15672	DTX1	EP300	CELL_MAP	11564735
15062	INTERACTS_WITH	545916	DTX1	NOT_SPECIFIED	CELL_MAP	11564735
150634	INTERACTS_WITH	147327	GATA1	HEY1	CELL_MAP	15314183
150636	INTERACTS_WITH	101972	FBL	MAP3K14	CELL_MAP	14743216
150647	INTERACTS_WITH	104931	FAF1	RELA	CELL_MAP	14600157
150739	INTERACTS_WITH	123691	FYN	KIT	CELL_MAP	9799234
150739	INTERACTS_WITH	124851	FYN	KHDRBS1	CELL_MAP	14647465
150739	INTERACTS_WITH	5035	FYN	ITGB4	CELL_MAP	11684709
150739	STATE_CHANGE	124851	FYN	KHDRBS1	CELL_MAP	14647465
150739	STATE_CHANGE	14194	FYN	DOK1	CELL_MAP	11825908
150739	STATE_CHANGE	5035	FYN	ITGB4	CELL_MAP	11684709
150773	INTERACTS_WITH	14194	FGR	DOK1	CELL_MAP	11071635
150789	IN_SAME_COMPONENT	4091	FOS	JUN	CELL_MAP	NOT_SPECIFIED
150789	INTERACTS_WITH	4091	FOS	JUN	CELL_MAP	10779323
150789	INTERACTS_WITH	4091	FOS	JUN	CELL_MAP	9732876
150789	INTERACTS_WITH	4683	FOS	JUND	CELL_MAP	12193410
150789	INTERACTS_WITH	479685	FOS	NOT_SPECIFIED	CELL_MAP	9732876
150789	INTERACTS_WITH	63834	FOS	SMAD4	CELL_MAP	9732876
150888	INTERACTS_WITH	64310	FOXH1	SMAD2	CELL_MAP	9702198;9858566
151006	IN_SAME_COMPONENT	32145	BTRC	CUL1	CELL_MAP	NOT_SPECIFIED
151006	IN_SAME_COMPONENT	479685	BTRC	NOT_SPECIFIED	CELL_MAP	NOT_SPECIFIED
151006	IN_SAME_COMPONENT	49828	BTRC	RBX1	CELL_MAP	NOT_SPECIFIED
151006	IN_SAME_COMPONENT	63713	BTRC	SKP1	CELL_MAP	NOT_SPECIFIED
151006	INTERACTS_WITH	479685	BTRC	NOT_SPECIFIED	CELL_MAP	11359933
151006	INTERACTS_WITH	63834	BTRC	SMAD4	CELL_MAP	14988407
151006	REACTS_WITH	151006	BTRC	BTRC	CELL_MAP	11359933
151006	REACTS_WITH	32145	BTRC	CUL1	CELL_MAP	11359933
151006	REACTS_WITH	479685	BTRC	NOT_SPECIFIED	CELL_MAP	11359933
151006	REACTS_WITH	49828	BTRC	RBX1	CELL_MAP	11359933
151006	REACTS_WITH	63713	BTRC	SKP1	CELL_MAP	11359933
151006	STATE_CHANGE	479685	BTRC	NOT_SPECIFIED	CELL_MAP	11359933
151006	STATE_CHANGE	63834	BTRC	SMAD4	CELL_MAP	14988407
151175	INTERACTS_WITH	103463	FLNA	TRAF2	CELL_MAP	10617615
151175	INTERACTS_WITH	52090	FLNA	AR	CELL_MAP	12682292
151226	INTERACTS_WITH	104931	G3BP2	RELA	CELL_MAP	10969074
151226	INTERACTS_WITH	4297	G3BP2	NFKBIA	CELL_MAP	10969074
15180	INTERACTS_WITH	15204	EPN1	EPS15	CELL_MAP	10393179
15180	INTERACTS_WITH	545579	EPN1	NOT_SPECIFIED	CELL_MAP	10393179
15192	INTERACTS_WITH	4297	IKBKAP	NFKBIA	CELL_MAP	14743216
15204	INTERACTS_WITH	15180	EPS15	EPN1	CELL_MAP	10393179
15204	INTERACTS_WITH	545579	EPS15	NOT_SPECIFIED	CELL_MAP	10393179
15232	INTERACTS_WITH	14516	EPS8	EGFR	CELL_MAP	7532293
15232	INTERACTS_WITH	543392	EPS8	NOT_SPECIFIED	CELL_MAP	7791787
15292	INTERACTS_WITH	147183	DYRK1A	GLI1	CELL_MAP	12138125
15292	STATE_CHANGE	147183	DYRK1A	GLI1	CELL_MAP	12138125
15332	STATE_CHANGE	118463	ELF3	MYC	CELL_MAP	1651323
15332	STATE_CHANGE	14516	ELF3	EGFR	CELL_MAP	1651322
15332	STATE_CHANGE	9617	ELF3	Jun	CELL_MAP	1651323
15416	INTERACTS_WITH	545683	EEF1A1	NOT_SPECIFIED	CELL_MAP	9852145
15450	INTERACTS_WITH	14516	EGF	EGFR	CELL_MAP	3494473
15456	IN_SAME_COMPONENT	52868	APPL1	AKT1	CELL_MAP	NOT_SPECIFIED
15456	INTERACTS_WITH	52090	APPL1	AR	CELL_MAP	12621049
15456	INTERACTS_WITH	52868	APPL1	AKT1	CELL_MAP	12621049
15462	INTERACTS_WITH	131041	DVL1	Arrb1	CELL_MAP	11742073
15462	INTERACTS_WITH	14132	DVL1	DVL3	CELL_MAP	10330181
15590	INTERACTS_WITH	102407	ELK1	MAPK3	CELL_MAP	8586671
15590	INTERACTS_WITH	4009	ELK1	ID2	CELL_MAP	10022839
15590	INTERACTS_WITH	4435	ELK1	ID3	CELL_MAP	10022839
15590	INTERACTS_WITH	544998	ELK1	NOT_SPECIFIED	CELL_MAP	10022839
15590	INTERACTS_WITH	545608	ELK1	NOT_SPECIFIED	CELL_MAP	8586671;11279280
15608	INTERACTS_WITH	123797	DVL2	PRKCG	CELL_MAP	12958364
15608	INTERACTS_WITH	124077	DVL2	PRKCA	CELL_MAP	12958364
15608	INTERACTS_WITH	124155	DVL2	PRKCB	CELL_MAP	12958364
15608	INTERACTS_WITH	131041	DVL2	Arrb1	CELL_MAP	11742073
15608	INTERACTS_WITH	139033	DVL2	ARRB2	CELL_MAP	12958364
15608	INTERACTS_WITH	149816	DVL2	FZD4	CELL_MAP	12958364
15608	INTERACTS_WITH	88910	DVL2	RUNX2	CELL_MAP	15262978
15646	INTERACTS_WITH	123691	EPOR	KIT	CELL_MAP	7545788
15672	IN_SAME_COMPONENT	4313	EP300	KAT2B	CELL_MAP	NOT_SPECIFIED
15672	IN_SAME_COMPONENT	61674	EP300	Smad1	CELL_MAP	NOT_SPECIFIED
15672	INTERACTS_WITH	102789	EP300	MAML1	CELL_MAP	12050117
15672	INTERACTS_WITH	117373	EP300	NCOA1	CELL_MAP	15688032
15672	INTERACTS_WITH	132607	EP300	Ascl1	CELL_MAP	11564735
15672	INTERACTS_WITH	15062	EP300	DTX1	CELL_MAP	11564735
15672	INTERACTS_WITH	479685	EP300	NOT_SPECIFIED	CELL_MAP	11359933;9843571
15672	INTERACTS_WITH	483732	EP300	NOT_SPECIFIED	CELL_MAP	9660747
15672	INTERACTS_WITH	543058	EP300	NOT_SPECIFIED	CELL_MAP	12446687
15672	INTERACTS_WITH	545916	EP300	NOT_SPECIFIED	CELL_MAP	11604511
15672	INTERACTS_WITH	545916	EP300	NOT_SPECIFIED	CELL_MAP	14500836
15672	INTERACTS_WITH	63834	EP300	SMAD4	CELL_MAP	9843571
15672	INTERACTS_WITH	64183	EP300	SMAD7	CELL_MAP	12408818
15672	INTERACTS_WITH	64310	EP300	SMAD2	CELL_MAP	10199400
15672	INTERACTS_WITH	64443	EP300	SNIP1	CELL_MAP	10887155
15672	INTERACTS_WITH	95707	EP300	CITED1	CELL_MAP	10722728
15672	STATE_CHANGE	33166	EP300	CTNNB1	CELL_MAP	15060161
15672	STATE_CHANGE	52090	EP300	AR	CELL_MAP	10779504
156	INTERACTS_WITH	14516	CBLC	EGFR	CELL_MAP	10362357
156	INTERACTS_WITH	32969	CBLC	CRK	CELL_MAP	10362357
156	INTERACTS_WITH	543341	CBLC	NOT_SPECIFIED	CELL_MAP	10086340
156	INTERACTS_WITH	65423	CBLC	SPRY2	CELL_MAP	12234920
15724	INTERACTS_WITH	4009	ELK3	ID2	CELL_MAP	10022839
15740	IN_SAME_COMPONENT	104684	E2F5	TFDP1	CELL_MAP	NOT_SPECIFIED
15740	IN_SAME_COMPONENT	14354	E2F5	E2F4	CELL_MAP	NOT_SPECIFIED
15740	IN_SAME_COMPONENT	479685	E2F5	NOT_SPECIFIED	CELL_MAP	NOT_SPECIFIED
15740	IN_SAME_COMPONENT	49957	E2F5	RBL1	CELL_MAP	NOT_SPECIFIED
15740	IN_SAME_COMPONENT	63834	E2F5	SMAD4	CELL_MAP	NOT_SPECIFIED
15740	INTERACTS_WITH	104684	E2F5	TFDP1	CELL_MAP	7760804
15740	INTERACTS_WITH	479685	E2F5	NOT_SPECIFIED	CELL_MAP	12150994
15740	INTERACTS_WITH	50889	E2F5	RBL2	CELL_MAP	7760804
15740	INTERACTS_WITH	63834	E2F5	SMAD4	CELL_MAP	12150994
15740	REACTS_WITH	104684	E2F5	TFDP1	CELL_MAP	12150994
15740	REACTS_WITH	14354	E2F5	E2F4	CELL_MAP	12150994
15740	REACTS_WITH	15740	E2F5	E2F5	CELL_MAP	12150994
15740	REACTS_WITH	479685	E2F5	NOT_SPECIFIED	CELL_MAP	12150994
15740	REACTS_WITH	49957	E2F5	RBL1	CELL_MAP	12150994
15740	REACTS_WITH	63834	E2F5	SMAD4	CELL_MAP	12150994
15798	INTERACTS_WITH	5035	ERBB2	ITGB4	CELL_MAP	10744756
15798	INTERACTS_WITH	543577	ERBB2	NOT_SPECIFIED	CELL_MAP	11331299
15798	STATE_CHANGE	15798	ERBB2	ERBB2	CELL_MAP	11331299
1604	INTERACTS_WITH	118334	CAV2	NCK1	CELL_MAP	15504032
